util_practice_desc,region_desc,domaincat_desc,statisticcat_desc,CV (%),state_fips_code,commodity_desc,source_desc,begin_code,load_time,county_ansi,state_ansi,domain_desc,week_ending,asd_desc,class_desc,country_name,county_code,reference_period_desc,end_code,prodn_practice_desc,congr_district_code,zip_5,country_code,asd_code,state_name,freq_desc,agg_level_desc,watershed_desc,Value,short_desc,watershed_code,year,sector_desc,location_desc,county_name,state_alpha,group_desc,unit_desc
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,123,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,123,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,175.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"NEBRASKA, NORTHWEST, MORRILL",MORRILL,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,123,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,123,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,165.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"NEBRASKA, NORTHWEST, MORRILL",MORRILL,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,123,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,123,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,145.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"NEBRASKA, NORTHWEST, MORRILL",MORRILL,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,123,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,123,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,168.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"NEBRASKA, NORTHWEST, MORRILL",MORRILL,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,3.6,31,CORN,SURVEY,00,2026-05-05 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,160.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2024,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,3.8,31,CORN,SURVEY,00,2025-05-06 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,186.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,4.3,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,165.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2022,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,3.6,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,184.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,3.1,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,141.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,151.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2019,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,194.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2018,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2018-02-22 15:08:35.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,183.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2017,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2017-02-23 15:00:08.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,161.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2016,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2016-02-18 15:04:50.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,165.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2015,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-02-19 15:38:52.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,177.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-02-19 15:38:52.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,153.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2013,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,149,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2012,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,148.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2011,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,159.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2010,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,163.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2009,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,150,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2008,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,136.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2007,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,154.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,171,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,149.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,157,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,157,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,143.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"NEBRASKA, NORTHWEST, SCOTTS BLUFF",SCOTTS BLUFF,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,6.1,31,CORN,SURVEY,00,2026-05-05 15:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,169.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2025,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,10.3,31,CORN,SURVEY,00,2026-05-05 15:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,124.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2024,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,11.9,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,148.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,11.2,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,150.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,153.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2018,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2018-02-22 15:08:35.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,151.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2017,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2017-02-23 15:00:08.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,144.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2016,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2016-02-18 15:04:50.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,154.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2015,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-02-19 15:38:52.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,168.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-02-19 15:38:52.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,136.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2013,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,159.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2012,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,141.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2011,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,143.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2010,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,161,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2009,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-06-03 15:08:31.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,154,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2008,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,152.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2007,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,137.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,159.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,121.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2012-01-01 00:00:00.000,161,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,161,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,148.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"NEBRASKA, NORTHWEST, SHERIDAN",SHERIDAN,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,8.2,31,CORN,SURVEY,00,2025-05-06 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,161.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,5.7,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,169.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2022,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,7.7,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,183.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,5.7,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,153.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,172.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2019,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2024-02-23 15:00:00.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,204.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2018,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2018-02-22 15:08:35.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,184.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2017,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2016-02-18 15:04:50.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,150.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2015,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,31,CORN,SURVEY,00,2015-02-19 15:38:52.000,165,31,TOTAL,,NORTHWEST,ALL CLASSES,UNITED STATES,165,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,10,NEBRASKA,ANNUAL,COUNTY,,178,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"NEBRASKA, NORTHWEST, SIOUX",SIOUX,NE,FIELD CROPS,BU / ACRE
